Commodity,Country,Statistics,Year,Field_Value,Metric_Label,Source_File,Source_URL,Notes
Cobalt,United States,Production,2021,650.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Production,2021,1800.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Estimated from consumption of purchased scrap.
Cobalt,United States,Import,2021,9790.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Export,2021,4930.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Consumption,2021,7270.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Includes reported data and U.S. Geological Survey estimates.
Cobalt,United States,Consumption,2021,6650.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Estimated. -- Defined for 2021–22 as secondary production + imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,United States,Price,2021,24.21,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Source: S&P Global Platts Metals Week. Cobalt cathode is refined cobalt metal produced by an electrolytic process.
Cobalt,United States,Price,2021,23.17,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Stock,2021,1010.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Includes reported data and U.S. Geological Survey estimates. -- Stocks held by consumers and processors; excludes stocks held by trading companies and held for investment purposes.
Cobalt,United States,Stock,2021,50.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Net import reliance,2021,73.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Defined for 2021–22 as imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,United States,Production,2022,500.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Production,2022,1920.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Estimated from consumption of purchased scrap.
Cobalt,United States,Import,2022,10500.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Export,2022,5360.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Consumption,2022,7570.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Includes reported data and U.S. Geological Survey estimates.
Cobalt,United States,Consumption,2022,7150.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Estimated. -- Defined for 2021–22 as secondary production + imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,United States,Price,2022,30.78,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Source: S&P Global Platts Metals Week. Cobalt cathode is refined cobalt metal produced by an electrolytic process.
Cobalt,United States,Price,2022,28.83,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Stock,2022,946.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Includes reported data and U.S. Geological Survey estimates. -- Stocks held by consumers and processors; excludes stocks held by trading companies and held for investment purposes.
Cobalt,United States,Stock,2022,34.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Net import reliance,2022,73.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Defined for 2021–22 as imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,United States,Production,2023,500.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Production,2023,2030.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Estimated from consumption of purchased scrap.
Cobalt,United States,Import,2023,9500.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Export,2023,5110.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Consumption,2023,7840.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Includes reported data and U.S. Geological Survey estimates.
Cobalt,United States,Consumption,2023,6440.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Estimated. -- Defined for 2021–22 as secondary production + imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,United States,Price,2023,17.2,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Source: S&P Global Platts Metals Week. Cobalt cathode is refined cobalt metal produced by an electrolytic process.
Cobalt,United States,Price,2023,15.48,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Stock,2023,925.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Includes reported data and U.S. Geological Survey estimates. -- Stocks held by consumers and processors; excludes stocks held by trading companies and held for investment purposes.
Cobalt,United States,Stock,2023,34.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Net import reliance,2023,69.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Defined for 2021–22 as imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,United States,Production,2024,200.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Production,2024,2050.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Estimated from consumption of purchased scrap.
Cobalt,United States,Import,2024,10800.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Export,2024,4880.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Consumption,2024,7830.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Includes reported data and U.S. Geological Survey estimates.
Cobalt,United States,Consumption,2024,7960.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Estimated. -- Defined for 2021–22 as secondary production + imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,United States,Price,2024,16.77,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Source: S&P Global Platts Metals Week. Cobalt cathode is refined cobalt metal produced by an electrolytic process.
Cobalt,United States,Price,2024,11.84,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Stock,2024,956.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Includes reported data and U.S. Geological Survey estimates. -- Stocks held by consumers and processors; excludes stocks held by trading companies and held for investment purposes.
Cobalt,United States,Stock,2024,34.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Net import reliance,2024,74.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Defined for 2021–22 as imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,United States,Production,2025,300.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Production,2025,2000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Estimated from consumption of purchased scrap.
Cobalt,United States,Import,2025,14000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Export,2025,4500.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Consumption,2025,8000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Includes reported data and U.S. Geological Survey estimates.
Cobalt,United States,Consumption,2025,9600.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Estimated. -- Defined for 2021–22 as secondary production + imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,United States,Price,2025,21.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Source: S&P Global Platts Metals Week. Cobalt cathode is refined cobalt metal produced by an electrolytic process.
Cobalt,United States,Price,2025,15.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Stock,2025,1500.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Includes reported data and U.S. Geological Survey estimates. -- Stocks held by consumers and processors; excludes stocks held by trading companies and held for investment purposes.
Cobalt,United States,Stock,2025,34.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Net import reliance,2025,79.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"Estimated. -- Defined for 2021–22 as imports – exports ± adjustments for Government and industry stock changes for refined cobalt. Beginning in 2023, Government stock changes no longer included."
Cobalt,Norway,Import sources 2021-2024,2021–24,26.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,Finland,Import sources 2021-2024,2021–24,16.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,Canada,Import sources 2021-2024,2021–24,14.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,Japan,Import sources 2021-2024,2021–24,14.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,Other countries,Import sources 2021-2024,2021–24,30.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Cobalt,United States,Production,2024,200.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Australia,Production,2024,4780.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Canada,Production,2024,3350.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,China,Production,2024,2000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Congo (Kinshasa),Production,2024,226000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Cuba,Production,2024,3450.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Indonesia,Production,2024,35000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Madagascar,Production,2024,3100.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Papua New Guinea,Production,2024,2630.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Philippines,Production,2024,3100.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Russia,Production,2024,8000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Turkey,Production,2024,2200.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Other countries,Production,2024,7780.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,World total,Production,2024,302000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Production,2025,300.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Australia,Production,2025,3700.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Canada,Production,2025,3500.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,China,Production,2025,2000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Congo (Kinshasa),Production,2025,230000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Cuba,Production,2025,2000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Indonesia,Production,2025,44000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Madagascar,Production,2025,3900.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Papua New Guinea,Production,2025,2800.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Philippines,Production,2025,3700.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Russia,Production,2025,7700.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Turkey,Production,2025,1900.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,Other countries,Production,2025,9100.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,World total,Production,2025,310000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Cobalt,United States,Reserves,2025,70000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,Australia,Reserves,2025,1700000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,"See Appendix C for resource and reserve definitions and information concerning data sources. -- For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 680,000 tons."
Cobalt,Canada,Reserves,2025,220000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,China,Reserves,2025,160000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,Congo (Kinshasa),Reserves,2025,6000000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,Cuba,Reserves,2025,500000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,Indonesia,Reserves,2025,760000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,Madagascar,Reserves,2025,100000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,Papua New Guinea,Reserves,2025,84000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,Philippines,Reserves,2025,260000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,Russia,Reserves,2025,800000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources. -- Data from the Russia Ministry of Natural Resources.
Cobalt,Turkey,Reserves,2025,91000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,Other countries,Reserves,2025,780000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Cobalt,World total,Reserves,2025,12000000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,See Appendix C for resource and reserve definitions and information concerning data sources.
Graphite (Natural),United States,Production,2021,—,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Import,2021,53000.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Export,2021,8660.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Consumption,2021,44300.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Defined as imports – exports.
Graphite (Natural),United States,Price,2021,1330.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Price,2021,2010.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Price,2021,629.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Net import reliance,2021,100.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Defined as imports – exports.
Graphite (Natural),United States,Production,2022,—,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Import,2022,89200.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Export,2022,9500.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Consumption,2022,79700.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Defined as imports – exports.
Graphite (Natural),United States,Price,2022,1200.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Price,2022,2590.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Price,2022,563.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Net import reliance,2022,100.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Defined as imports – exports.
Graphite (Natural),United States,Production,2023,—,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Import,2023,73500.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Export,2023,7780.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Consumption,2023,65700.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Defined as imports – exports.
Graphite (Natural),United States,Price,2023,1080.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Price,2023,2380.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Price,2023,607.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Net import reliance,2023,100.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Defined as imports – exports.
Graphite (Natural),United States,Production,2024,—,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Import,2024,73900.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Export,2024,8740.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Consumption,2024,65200.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Defined as imports – exports.
Graphite (Natural),United States,Price,2024,1050.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Price,2024,2810.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Price,2024,535.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Net import reliance,2024,100.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Defined as imports – exports.
Graphite (Natural),United States,Production,2025,—,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),United States,Import,2025,79000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Graphite (Natural),United States,Export,2025,8400.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Graphite (Natural),United States,Consumption,2025,71000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Defined as imports – exports.
Graphite (Natural),United States,Price,2025,1000.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Graphite (Natural),United States,Price,2025,2600.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Graphite (Natural),United States,Price,2025,470.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated.
Graphite (Natural),United States,Net import reliance,2025,100.0,estimated,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Estimated. -- Defined as imports – exports.
Graphite (Natural),China,Import sources 2021-2024,2021–24,46.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,Includes Hong Kong.
Graphite (Natural),Canada,Import sources 2021-2024,2021–24,13.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),Mozambique,Import sources 2021-2024,2021–24,13.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
Graphite (Natural),Mexico,Import sources 2021-2024,2021–24,12.0,reported,MCS2026_Commodities_Data.csv,https://www.sciencebase.gov/catalog/item/69837e43b66b01367d7ec7c7,
